userId,movieId,rating,timestamp
19,5141,3.0,965703785.0
19,23327,2.0,965704056.0
19,13904,4.0,965705076.0
19,7443,3.0,965711994.0
19,5909,3.0,965705040.0
19,6550,2.0,965705347.0
19,7397,1.0,965705195.0
19,7449,1.0,965703940.0
19,406,3.0,965710693.0
19,386,4.0,965703555.0
19,737541,3.0,965706068.0
19,344,4.0,965704863.0
19,409,2.0,965704863.0
19,229235,2.0,965705443.0
19,229491,2.0,965705263.0
19,17629,2.0,965705240.0
19,559,3.0,965704881.0
19,1727,2.0,965705040.0
19,15859,2.0,965704952.0
19,7459,3.0,965704931.0
19,2447,2.0,965705137.0
19,5198,2.0,965704974.0
19,4143,2.0,965711649.0
19,1807,3.0,965704952.0
19,3728,1.0,965711946.0
19,4923,2.0,965703885.0
19,15995,2.0,965705263.0
19,3935,1.0,965703885.0
19,3784,3.0,965705195.0
19,11876,1.0,965704079.0
19,22393,2.0,965705454.0
19,32251,2.0,965703973.0
19,3746,3.0,965705240.0
19,12524,3.0,965705347.0
19,18278,1.0,965705301.0
19,17283,2.0,965705322.0
19,5891,2.0,965705195.0
19,7116,3.0,965710781.0
19,7114,3.0,965706389.0
19,5633,3.0,965705117.0
19,3564,2.0,965705322.0
19,11112,2.0,965707576.0
19,623365,2.0,965705195.0
19,4554,3.0,965704952.0
19,20590,3.0,965703756.0
19,5872,2.0,965705219.0
19,21706,3.0,965710914.0
19,5871,2.0,965705263.0
19,7430,2.0,965705347.0
19,8186,1.0,965705347.0
19,3547,3.0,965703915.0
19,333602,2.0,965711873.0
19,8877,2.0,965703698.0
19,25448,1.0,965705405.0
19,7450,1.0,965705195.0
19,7440,2.0,965705383.0
19,8433,3.0,965704904.0
19,6191,4.0,965705117.0
19,34132,1.0,965705422.0
19,4484,3.0,965705018.0
19,8138,3.0,965704999.0
19,1138780,2.0,965703853.0
19,7102,3.0,965703915.0
19,8134,2.0,965704999.0
19,7094,2.0,965705383.0
19,9528,2.0,965711529.0
19,1680,3.0,965704974.0
19,28202,1.0,965705405.0
19,395,4.0,965710565.0
19,14941,2.0,965705301.0
19,12345,3.0,965706185.0
19,1969,2.0,965705195.0
19,9916,2.0,965703885.0
19,95341,1.0,965705137.0
19,3546,2.0,965705322.0
19,7458,3.0,965705117.0
19,7453,2.0,965705301.0
19,5622,3.0,965703033.0
19,6298,2.0,965712018.0
19,6235,3.0,965705040.0
19,2259,2.0,965703084.0
19,332380,3.0,965703299.0
19,11637,2.0,965703061.0
19,7355,3.0,965704931.0
19,1574,3.0,965704904.0
19,588,2.0,965703221.0
19,9418,3.0,965704999.0
19,15548,3.0,965703646.0
19,1976,3.0,965711156.0
19,28635,3.0,965702660.0
19,4258,2.0,965706728.0
19,7471,3.0,965711128.0
19,1826,2.0,965711769.0
19,15156,2.0,965703915.0
19,5932,1.0,965702905.0
19,879,2.0,965702843.0
19,5080,1.0,965702843.0
19,15921,1.0,965704999.0
19,33611,1.0,965705219.0
20,559,3.5,1054036254.0
20,4554,2.0,1054036297.0
20,4484,2.5,1054036168.0
20,8138,5.0,1054147479.0
20,1680,4.5,1054147419.0
20,332380,3.0,1054147217.0
20,588,1.0,1054037573.0
20,494,3.5,1054037141.0
20,677,3.0,1054037653.0
20,613,3.0,1054147243.0
20,832,3.0,1054037284.0
20,804,3.5,1054037411.0
21,406,2.0,1419795311.0
21,386,1.5,1419795364.0
21,11112,3.0,1500701912.0
21,4554,3.5,1441393080.0
21,8366,0.5,1441826867.0
21,4484,3.5,1468113361.0
21,395,0.5,1403460436.0
21,801,3.0,1468113409.0
21,613,3.0,1452052112.0
21,5052,3.0,1452052088.0
21,298982,0.5,1418063166.0
21,656884,0.5,1436989816.0
21,843907,1.0,1468113965.0
21,921943,0.5,1468113939.0
21,893108,0.5,1500701120.0
22,8151,4.0,1268726368.0
22,8425,4.0,1268330584.0
22,825,4.5,1268727180.0
22,577,1.5,1268726926.0
22,273064,0.5,1268726845.0
22,273064,0.5,1268727137.0
23,406,3.0,1107341788.0
23,386,4.0,1107341579.0
23,409,5.0,1107341607.0
24,8151,3.5,1458941225.0
24,345,4.5,1458941983.0
24,4484,3.5,1458941896.0
24,3793,3.0,1458941958.0
26,345,4.0,836950379.0
27,406,1.0,962686447.0
27,396,2.0,962686343.0
28,8151,3.0,1242033136.0
28,345,2.5,1234570144.0
28,13904,1.5,1234334947.0
28,406,4.0,1234338743.0
28,386,3.5,1234338454.0
28,737541,3.5,1234515861.0
28,3728,3.0,1277002267.0
28,7116,2.5,1234334964.0
28,20590,2.0,1242033049.0
28,395,3.0,1234570602.0
28,11016,2.5,1242289152.0
28,332380,4.0,1234338619.0
28,1574,3.0,1242032361.0
28,588,4.0,1242033133.0
28,832,3.0,1277002131.0
28,577,3.0,1234572111.0
28,41949,3.0,1234516426.0
28,64021,2.0,1243837559.0
28,64182,2.0,1234850044.0
28,273064,2.5,1234338628.0
28,195563,1.0,1234335379.0
28,273302,1.0,1242032944.0
28,195524,4.0,1277001923.0
28,278187,2.5,1234853569.0
28,258775,3.0,1234854184.0
28,258772,2.5,1234340341.0
28,422882,3.5,1277001895.0
29,577,4.5,1405816264.0
29,195524,4.0,1309069586.0
30,406,3.0,1500370434.0
31,406,3.0,850467408.0
31,386,4.0,850467425.0
32,345,5.0,856737081.0
32,5909,3.0,856736405.0
32,1807,2.0,856736519.0
33,345,5.0,939647370.0
33,395,4.0,939646424.0
34,4815,3.5,1162048002.0
34,3784,3.5,1162048275.0
34,4484,4.0,1162050143.0
34,395,3.0,1162050482.0
34,494,4.0,1162049097.0
34,8236,3.0,1163954882.0
34,8438,3.5,1168811107.0
34,64187,2.0,1162050052.0
34,36996,4.5,1163954565.0
36,879,3.0,1100803648.0
37,345,5.0,845239426.0
38,8151,1.0,841341271.0
38,6668,2.0,841341680.0
38,345,3.0,841341220.0
39,345,5.0,974788030.0
39,5141,4.0,974789035.0
39,406,5.0,974787586.0
39,386,5.0,974787510.0
39,737541,5.0,974789432.0
39,344,5.0,974788126.0
39,409,5.0,974787836.0
39,396,5.0,974787836.0
39,11876,2.0,974787293.0
39,7116,4.0,974787893.0
39,534,5.0,974787893.0
39,16015,3.0,974787893.0
39,395,5.0,974788030.0
40,6668,1.0,832059458.0
40,4808,3.0,832059921.0
40,5141,4.0,832059622.0
41,345,4.0,1458933734.0
41,406,2.0,1459367478.0
41,386,0.5,1459367443.0
41,344,4.0,1459367455.0
41,409,5.0,1458939478.0
41,8425,5.0,1459368424.0
41,5622,3.0,1458938954.0
41,494,3.5,1458943578.0
41,64021,2.0,1459368422.0
41,273064,0.5,1459367504.0
41,4414040,4.0,1458938969.0
41,714009,2.0,1458943554.0
42,3938,5.0,996219167.0
42,8151,5.0,996215413.0
42,345,5.0,996217838.0
42,1727,3.0,996220248.0
42,15995,2.0,996256102.0
42,35951,2.0,996260407.0
42,36222,2.0,996260489.0
42,3449,3.0,996262416.0
42,9528,3.0,996262243.0
42,1680,3.0,996258769.0
42,6181,3.0,996262104.0
42,6235,4.0,996220093.0
42,588,4.0,996213058.0
42,4258,1.0,996260841.0
42,25299,1.0,996260963.0
42,25298,1.0,996260241.0
42,15943,4.0,996260018.0
43,8151,4.0,848993769.0
43,4200,5.0,848994479.0
43,21105,4.0,848994392.0
43,5141,5.0,848994332.0
43,77148,5.0,848995145.0
44,15101,1.0,869252043.0
44,6550,3.0,869252417.0
44,14493,3.0,869252142.0
45,4815,4.0,951170563.0
45,345,4.0,951756812.0
45,7449,4.0,950741043.0
45,409,5.0,1007484543.0
45,1807,4.5,1121724749.0
45,11876,3.0,950741111.0
45,11112,2.0,951170727.0
45,6191,3.0,1007995058.0
45,8138,5.0,950741248.0
45,8134,4.0,1007994972.0
45,1680,3.0,950726248.0
45,395,5.0,959624096.0
45,11016,4.0,951756608.0
45,2259,4.0,1007995150.0
45,879,5.0,1007995171.0
45,832,5.0,1034343599.0
46,8151,4.0,834787906.0
46,345,5.0,834787906.0
47,345,2.0,1496205249.0
47,13904,2.0,1496205806.0
47,4082,2.5,1496206299.0
47,395,3.0,1496205184.0
47,804,2.0,1496212004.0
47,888304,1.0,1496209850.0
48,2286,4.0,1127128731.0
48,3935,4.5,1127128869.0
48,4484,4.5,1127128670.0
49,406,4.5,1493093189.0
49,386,4.0,1493093185.0
50,345,3.5,1514237974.0
50,409,4.0,1527370745.0
50,396,3.0,1527542352.0
50,8425,4.0,1523039151.0
50,94209,1.0,1514891778.0
50,113145,3.0,1514239563.0
50,8138,3.0,1514238578.0
50,89584,3.5,1522428799.0
50,79544,3.5,1518002159.0
50,11622,4.0,1527370364.0
50,195524,1.5,1514238666.0
50,467099,1.5,1514239056.0
50,841401,1.0,1518168422.0
50,893793,1.5,1527108043.0
50,463596,0.5,1514240073.0
50,124633,3.5,1514240480.0
51,4815,5.0,1230932691.0
51,5278,3.0,1230931640.0
51,3557,4.0,1230930634.0
51,345,5.0,1230931534.0
51,5141,4.0,1230932587.0
51,406,5.0,1230929263.0
51,386,5.0,1230929258.0
51,737541,5.0,1230929695.0
51,11841,4.5,1230930492.0
51,1807,0.5,1230929638.0
51,3935,3.0,1230932397.0
51,5891,3.0,1230931352.0
51,7116,4.0,1230932345.0
51,491,5.0,1230932340.0
51,5888,5.0,1230931346.0
51,623365,4.0,1230931293.0
51,21254,4.0,1230931281.0
51,4554,4.0,1230929572.0
51,5872,1.5,1230930373.0
51,63873,2.5,1230931235.0
51,19148,4.0,1230930306.0
51,8877,4.5,1230929555.0
51,56514,4.0,1230932214.0
51,17656,5.0,1230931181.0
51,4484,0.5,1230932189.0
51,5745,3.0,1230932179.0
51,8436,3.5,1230931171.0
51,6257,4.0,1230930279.0
51,1138780,2.5,1230931164.0
51,1680,3.0,1230928764.0
51,395,5.0,1230929240.0
51,95341,5.0,1230931113.0
51,3546,3.5,1230930241.0
51,5932,3.5,1230929455.0
51,630,5.0,1230928851.0
51,35614,5.0,1230931019.0
51,35613,5.0,1230931003.0
51,686,0.5,1230930069.0
51,22581,5.0,1230931996.0
51,6160,3.5,1230931983.0
51,677,5.0,1230930023.0
51,7639,3.0,1230930898.0
51,613,2.5,1230929994.0
51,708,4.5,1230929957.0
51,577,5.0,1230929358.0
51,737699,4.0,1230929951.0
51,8094,0.5,1230930802.0
51,64021,5.0,1230929328.0
51,102343,5.0,1230931696.0
51,184417,5.0,1230931664.0
51,195563,3.5,1230931656.0
51,279708,0.5,1231041354.0
52,64021,5.0,1468051444.0
52,3793,4.5,1468051945.0
52,273064,4.0,1468051988.0
52,273063,5.0,1468052032.0
52,251878,3.0,1468052142.0
52,427122,4.5,1468051464.0
53,8435,5.0,1237748071.0
54,345,4.0,839920981.0
56,4769,3.0,835799366.0
56,8151,3.0,835799162.0
56,345,5.0,835799139.0
57,4815,1.0,965797305.0
57,4200,2.0,972175120.0
57,345,5.0,965796656.0
57,5141,3.0,965798313.0
57,406,4.0,965799430.0
57,2286,3.0,965798932.0
57,8153,2.0,969754810.0
57,1807,3.0,972173533.0
57,3728,2.0,965798974.0
57,4923,2.0,965798974.0
57,3935,2.0,965798849.0
57,20590,1.0,965796686.0
57,8366,3.0,969754244.0
57,4484,3.0,969753871.0
57,395,5.0,965796686.0
57,5622,4.0,972174580.0
57,1976,3.0,972174630.0
58,3938,3.0,847719108.0
58,4769,2.0,847718894.0
58,8151,2.0,847718617.0
59,345,5.0,953610203.0
59,344,5.0,953610203.0
59,8425,5.0,953610338.0
59,8433,5.0,953610267.0
59,8427,5.0,953610300.0
61,345,4.0,1145532720.0
61,386,4.5,1145532688.0
61,409,4.0,1145531678.0
61,8134,3.5,1145531655.0
61,577,4.0,1145532705.0
62,345,5.0,1521488571.0
62,4484,3.0,1521822500.0
62,395,4.5,1523111064.0
62,686,5.0,1521822932.0
62,613,3.0,1521489715.0
62,832,4.0,1521489661.0
62,669,3.5,1525555043.0
62,5052,3.0,1525553873.0
62,3793,4.5,1521490005.0
62,50948,5.0,1522190353.0
62,195524,4.0,1521489956.0
62,81845,4.5,1521929638.0
62,427122,3.5,1529777113.0
62,406403,3.5,1521489205.0
62,467099,3.5,1521490107.0
62,930534,4.5,1521490038.0
62,944708,4.0,1521490524.0
62,677638,3.5,1523048693.0
62,655800,5.0,1525637282.0
62,453397,4.0,1521490145.0
62,737859,4.0,1526244681.0
63,406,2.5,1443199762.0
63,386,2.5,1443199787.0
63,396,3.0,1443200100.0
63,588,4.0,1443200658.0
63,5932,2.0,1443200650.0
63,2894,3.0,1443200241.0
63,577,4.0,1443290257.0
63,604,2.5,1443200819.0
63,8371,2.0,1443200109.0
63,64021,5.0,1443199966.0
63,197615,2.0,1443729640.0
63,427122,4.0,1443200052.0
64,3938,3.5,1161559916.0
64,4815,4.0,1161559767.0
64,8151,4.0,1161521002.0
64,345,5.0,1161520116.0
64,8370,3.5,1161536420.0
64,386,4.0,1161520595.0
64,737541,4.0,1161559633.0
64,409,3.5,1161521337.0
64,2286,3.0,1161528929.0
64,1727,3.5,1161565604.0
64,7459,4.5,1161620700.0
64,521,4.0,1161531020.0
64,396,5.0,1161521187.0
64,1807,3.5,1161521696.0
64,15995,2.5,1161620603.0
64,3935,3.0,1161529449.0
64,3784,3.0,1161620664.0
64,3551,4.0,1161564556.0
64,7116,4.5,1161620585.0
64,7114,4.5,1161559544.0
64,4554,3.5,1161528879.0
64,4484,3.5,1161521136.0
64,8138,4.0,1161521582.0
64,7102,3.5,1161521114.0
64,8134,3.5,1161520773.0
64,9528,3.0,1161565830.0
64,1680,4.0,1161565655.0
64,395,4.5,1161520995.0
64,2259,2.0,1161620569.0
64,332380,4.0,1161565598.0
64,1574,4.5,1161559601.0
64,588,5.0,1161565660.0
64,5932,2.5,1161559652.0
64,630,3.5,1161559624.0
64,2894,3.0,1161566128.0
64,4756,5.0,1161559899.0
64,686,3.0,1161559956.0
64,494,3.5,1161528797.0
64,677,4.0,1161565942.0
64,613,3.0,1161563848.0
64,832,4.5,1161521125.0
64,804,3.0,1161521059.0
64,8438,3.0,1161531115.0
64,708,3.5,1161529340.0
64,577,4.5,1161521011.0
64,737699,4.5,1161565778.0
64,79544,4.0,1161530330.0
64,55149,3.0,1161530260.0
64,36544,4.5,1161564441.0
64,53267,1.5,1161565316.0
64,9557,3.5,1161529679.0
64,65922,4.5,1161530147.0
64,64021,5.0,1161528841.0
64,64187,3.5,1161559613.0
64,34465,4.0,1161529899.0
66,6668,3.5,1113190315.0
66,345,4.0,1093747465.0
66,5909,4.0,1113190257.0
66,406,5.0,1093747661.0
66,386,4.0,1093747875.0
66,737541,4.5,1093748023.0
66,409,4.0,1093747860.0
66,2918,5.0,1099188050.0
66,6413,0.5,1113189117.0
66,2447,4.0,1113190813.0
66,1807,4.5,1093144040.0
66,11876,1.0,1113190775.0
66,8366,5.0,1113190069.0
66,4484,2.0,1099187060.0
66,8360,5.0,1104645251.0
66,8134,4.0,1113190072.0
66,395,5.0,1093747384.0
66,11637,3.5,1113188675.0
66,1574,4.0,1093747495.0
66,1976,4.0,1113190628.0
66,4756,4.0,1093747691.0
66,494,3.5,1093747566.0
66,8033,4.5,1113190465.0
66,4206,4.5,1113190403.0
66,5052,4.0,1097804268.0
66,64021,5.0,1112589663.0
68,4815,4.0,1158534541.0
68,8151,2.5,1158531739.0
68,345,3.5,1158531247.0
68,13904,3.0,1261623297.0
68,406,2.5,1158531997.0
68,386,2.0,1158531713.0
68,737541,2.5,1233381184.0
68,344,4.5,1158532359.0
68,409,3.5,1158532317.0
68,2286,1.0,1252728088.0
68,559,3.0,1158534724.0
68,1727,2.0,1269121169.0
68,7459,3.0,1230498603.0
68,396,3.5,1158532008.0
68,8153,2.5,1240093178.0
68,1807,2.5,1158532360.0
68,3728,2.0,1158535903.0
68,15995,4.0,1158535543.0
68,3935,2.5,1271544619.0
68,3784,2.5,1158535506.0
68,8435,3.0,1261623797.0
68,7116,2.5,1230498177.0
68,491,1.5,1305861489.0
68,7114,2.0,1158533168.0
68,4554,3.5,1158533191.0
68,20590,2.0,1261623632.0
68,8366,3.0,1230498441.0
68,8186,3.0,1269122622.0
68,3547,3.0,1261623428.0
68,8907,2.5,1268687442.0
68,6191,2.5,1275957867.0
68,4484,4.0,1158532098.0
68,8138,1.5,1316322202.0
68,7102,0.5,1240092517.0
68,8134,1.0,1158531647.0
68,3449,3.0,1269123004.0
68,7094,3.0,1261624109.0
68,9528,3.0,1158535100.0
68,1680,3.0,1261622784.0
68,395,2.5,1158531219.0
68,3546,2.0,1269123657.0
68,5622,1.5,1158532662.0
68,6235,3.0,1261623703.0
68,2259,2.0,1158535390.0
68,332380,2.5,1158534873.0
68,7355,2.0,1269122229.0
68,588,3.0,1230498142.0
68,5932,4.0,1158533685.0
68,879,4.0,1158535162.0
68,5080,3.0,1158535090.0
68,630,3.0,1158533501.0
68,14905,2.0,1240093181.0
68,4756,2.0,1261622988.0
68,686,2.0,1158533513.0
68,494,3.0,1158532654.0
68,677,2.5,1158535096.0
68,7639,2.5,1275957622.0
68,801,4.0,1158535330.0
68,613,3.5,1158534696.0
68,832,3.5,1158532382.0
68,804,2.5,1180916022.0
68,708,2.5,1158533404.0
68,577,4.5,1158532397.0
68,737699,3.0,1158535153.0
68,8027,2.0,1275958141.0
68,8033,3.5,1158534952.0
68,2900,1.5,1269123340.0
68,5002,1.0,1269123087.0
68,604,3.5,1261623246.0
68,4206,2.0,1275957577.0
68,36544,4.5,1158534762.0
68,5052,3.5,1158533338.0
68,3491,3.0,1158534913.0
68,41949,2.5,1261623188.0
68,24186,3.0,1240092920.0
68,64021,4.0,1158532111.0
68,71065,3.0,1269123416.0
68,22022,3.5,1269123148.0
68,80763,2.5,1254028125.0
68,3793,3.5,1158534536.0
68,103412,3.5,1269123490.0
68,77441,3.0,1269122762.0
68,94654,3.5,1269122431.0
68,250278,3.5,1180915825.0
68,197615,4.5,1261623163.0
68,232011,1.5,1275958518.0
68,195563,3.0,1261623768.0
68,273063,3.5,1283905958.0
68,88172,3.0,1240092923.0
68,77658,4.0,1240093325.0
68,195524,3.5,1218679021.0
68,258708,2.0,1261622964.0
68,119975,3.5,1261085755.0
68,81845,2.0,1230497886.0
68,309376,0.5,1240092818.0
68,258775,2.0,1240092834.0
68,4414040,2.5,1267237683.0
68,405514,4.0,1261623668.0
68,427122,5.0,1268849094.0
68,485261,4.5,1526947650.0
68,714009,3.5,1351295106.0
68,467099,3.0,1355269781.0
68,261636,3.5,1526948388.0
69,345,5.0,1021646944.0
69,409,5.0,1021643477.0
69,395,5.0,1021647032.0
69,630,3.0,1021645473.0
69,7316,2.0,1021645405.0
69,7639,3.0,1021645393.0
70,534,4.5,1355184671.0
72,345,4.5,1217324766.0
72,5745,4.0,1217323832.0
72,195524,4.5,1217323649.0
73,588,5.0,1464267342.0
73,5932,3.0,1464267341.0
73,427122,5.0,1464275275.0
73,714009,2.0,1464282962.0
73,261636,4.0,1464282975.0
74,6668,3.5,1207499102.0
74,4200,4.5,1207499275.0
74,344,4.5,1207501896.0
74,521,4.0,1207501783.0
74,8425,5.0,1207502914.0
74,8436,3.5,1207502341.0
74,2259,2.5,1207499293.0
74,630,3.0,1207499124.0
74,8371,3.0,1207501443.0
74,273064,2.5,1207501033.0
74,81845,4.0,1207502086.0
75,406,2.5,1158967713.0
75,386,4.5,1158967602.0
75,2286,3.0,1158967195.0
75,6257,4.0,1158968208.0
76,345,3.5,1439165545.0
76,386,4.0,1439166544.0
76,409,3.5,1439168762.0
76,395,4.0,1439168123.0
76,804,3.5,1439165823.0
76,64187,5.0,1439165914.0
76,86206,4.5,1439166934.0
76,102343,3.0,1439167709.0
76,184417,4.5,1439167047.0
76,273064,3.5,1439167865.0
76,271728,4.5,1439167349.0
76,195524,2.0,1439167954.0
76,400094,4.5,1439167384.0
76,414547,4.5,1439167407.0
76,470156,4.5,1439168697.0
78,345,3.0,1252575111.0
78,406,3.0,1252575261.0
78,1680,1.5,1252573264.0
78,5080,2.5,1252573310.0
79,406,4.0,975281975.0
79,737541,4.0,975282037.0
79,2918,5.0,975282070.0
79,7459,3.0,975281314.0
79,396,5.0,975281874.0
79,5195,4.0,975282009.0
80,345,5.0,1377473779.0
80,406,4.5,1377473772.0
80,386,5.0,1377308249.0
80,409,4.0,1377473798.0
80,20590,4.0,1377308167.0
80,7450,4.0,1377307812.0
80,332380,4.0,1377308260.0
80,588,5.0,1377391391.0
80,5080,3.5,1377391967.0
80,630,3.5,1377306391.0
80,494,4.0,1377308974.0
80,832,4.0,1377308376.0
80,804,4.0,1377391406.0
80,708,4.0,1377309132.0
80,577,4.0,1377308689.0
80,8033,5.0,1377391501.0
80,3526,5.0,1377307911.0
80,41949,4.0,1377391242.0
80,24186,4.0,1377391245.0
80,64187,4.5,1377309223.0
80,77441,4.5,1377391508.0
80,197615,4.0,1377309266.0
80,195563,3.5,1377391519.0
80,195524,4.5,1377308393.0
80,4438649,4.5,1377391494.0
80,258772,4.5,1377391971.0
80,422882,4.0,1377308265.0
80,427122,4.0,1377308802.0
80,432713,3.0,1377391176.0
80,397244,4.0,1377391200.0
80,409208,4.0,1377391137.0
80,427795,5.0,1377309079.0
80,481706,3.5,1377391160.0
80,429804,4.0,1377390850.0
80,485261,3.0,1377473870.0
80,417892,4.0,1377391143.0
80,470179,4.0,1377391213.0
80,573239,3.5,1377391183.0
80,472368,4.5,1377391147.0
80,714009,4.0,1377309057.0
80,467099,5.0,1377308255.0
80,581493,4.0,1377391193.0
80,496826,4.0,1377391154.0
80,680185,4.0,1377391131.0
80,661022,4.0,1377391150.0
80,261636,4.0,1377390865.0
80,468994,4.0,1377309232.0
82,4769,3.5,1084465393.0
82,406,3.5,1084467941.0
82,386,3.5,1084467898.0
82,396,2.0,1084467982.0
82,3935,3.5,1084463836.0
82,5633,3.0,1084521367.0
82,6191,3.5,1084800850.0
82,4484,3.5,1084468304.0
82,5932,4.0,1084466426.0
82,759,3.0,1084465558.0
82,801,3.0,1084467400.0
82,804,4.0,1084521273.0
82,5002,3.5,1084519540.0
82,5274,3.5,1084519496.0
83,409,5.0,1333169077.0
83,521,3.0,1333842775.0
83,11876,0.5,1332839062.0
83,2986,1.5,1332838903.0
83,395,4.0,1332840358.0
83,494,0.5,1333842166.0
83,577,3.5,1333841971.0
83,8371,2.0,1333842261.0
83,64021,3.0,1333842570.0
83,427122,2.0,1333841976.0
84,21105,3.0,860397657.0
84,345,5.0,857653593.0
84,406,4.0,858772698.0
84,386,3.0,860397257.0
84,344,4.0,858772845.0
84,409,4.0,858772733.0
84,559,3.0,860397335.0
84,7459,3.0,860397409.0
84,2447,3.0,860398691.0
84,396,4.0,860397244.0
84,8153,3.0,860397758.0
86,395,4.0,1344082799.0
86,332380,4.0,1343944734.0
87,7459,3.5,1270702619.0
87,604,3.5,1270703572.0
88,7116,3.5,1331420196.0
88,7355,4.5,1331420286.0
88,577,4.5,1331421840.0
89,5932,5.0,1520408446.0
89,5274,3.5,1520408876.0
89,8715,4.5,1520409485.0
89,18018,4.0,1520409551.0
89,95116,3.0,1520409649.0
89,197282,4.0,1520409658.0
89,48700,3.0,1520409571.0
89,172496,4.5,1520409175.0
89,179299,4.5,1520409326.0
89,104986,5.0,1520409384.0
89,465933,3.0,1520409507.0
89,290831,5.0,1520409461.0
89,82332,5.0,1520409113.0
89,179241,4.5,1520409212.0
89,427122,3.5,1520408972.0
89,34252,2.5,1520409557.0
89,392261,4.5,1520409578.0
89,90464,3.5,1520409562.0
89,21772,3.5,1520409565.0
89,1311387,4.5,1520409345.0
89,824963,4.0,1520409029.0
89,51294,3.5,1520409381.0
89,422409,3.5,1520409582.0
89,589545,5.0,1520409402.0
89,321565,4.5,1520409500.0
89,883999,5.0,1520409343.0
89,409538,5.0,1520409019.0
89,736205,4.5,1520409499.0
89,25734,4.0,1520409389.0
89,34249,5.0,1520409577.0
89,822037,5.0,1520409361.0
89,400900,4.5,1520409457.0
89,932671,5.0,1520409484.0
89,801875,5.0,1520409463.0
90,106664,4.0,856354329.0
91,3938,3.5,1112712292.0
91,6710,2.0,1112716903.0
91,4769,3.0,1112713569.0
91,8151,4.5,1112713303.0
91,345,4.5,1112712144.0
91,12156,4.0,1112717237.0
91,5141,4.5,1112716901.0
